player.id,season_id,season,games,minutes
3434,2,2016_2017,1,17.08556667
3497,2,2016_2017,2,90.79086667
3508,2,2016_2017,1,76.50096667
3601,2,2016_2017,1,37.95775
3610,2,2016_2017,2,185.3792833
3990,2,2016_2017,1,93.23948333
4320,2,2016_2017,26,2381.595883
4353,2,2016_2017,2,187.2170667
4406,2,2016_2017,2,107.5326667
4498,2,2016_2017,1,93.4822
4691,2,2016_2017,1,93.1033
4741,2,2016_2017,1,92.07428333
4909,2,2016_2017,1,33.62961667
4926,2,2016_2017,1,65.5065
5199,2,2016_2017,2,187.22685
5200,2,2016_2017,1,93.29505
5201,2,2016_2017,2,172.55875
5202,2,2016_2017,1,95.31186667
5203,2,2016_2017,29,2454.9664
5207,2,2016_2017,2,188.6069167
5211,2,2016_2017,23,1850.754933
5213,2,2016_2017,22,1997.858033
5216,2,2016_2017,21,1334.592
5217,2,2016_2017,1,93.13868333
5246,2,2016_2017,32,2714.533733
5249,2,2016_2017,2,187.22685
5456,2,2016_2017,2,109.3472833
5461,2,2016_2017,1,94.09228333
5463,2,2016_2017,2,188.6069167
5470,2,2016_2017,30,2324.686083
5485,2,2016_2017,1,93.29505
5487,2,2016_2017,2,187.22685
5492,2,2016_2017,25,2220.878617
5503,2,2016_2017,34,2947.382767
5506,2,2016_2017,23,1820.375967
5516,2,2016_2017,1,42.17643333
5539,2,2016_2017,2,99.5546
5552,2,2016_2017,2,188.6069167
5560,2,2016_2017,2,158.2581167
5574,2,2016_2017,1,95.31186667
5577,2,2016_2017,1,93.12533333
5582,2,2016_2017,2,186.58525
5597,2,2016_2017,2,188.6069167
5633,2,2016_2017,2,140.68395
5687,2,2016_2017,2,171.3440667
5695,2,2016_2017,1,11.592
5718,2,2016_2017,1,72.76105
5719,2,2016_2017,2,73.12648333
5721,2,2016_2017,2,188.6069167
5724,2,2016_2017,1,93.06071667
5725,2,2016_2017,1,93.12533333
5737,2,2016_2017,2,185.5648833
5741,2,2016_2017,2,190.7021333
5742,2,2016_2017,1,45.25563333
6038,2,2016_2017,1,61.98436667
6320,2,2016_2017,2,187.22685
6357,2,2016_2017,2,188.29695
6375,2,2016_2017,1,93.13456667
6376,2,2016_2017,2,187.22685
6377,2,2016_2017,2,56.36756667
6378,2,2016_2017,2,187.22685
6379,2,2016_2017,28,2116.21145
6381,2,2016_2017,2,152.9058167
6382,2,2016_2017,2,60.48015
6383,2,2016_2017,1,20.41268333
6384,2,2016_2017,2,187.22685
6386,2,2016_2017,1,93.93551667
6388,2,2016_2017,2,156.1113333
6389,2,2016_2017,1,58.84158333
6390,2,2016_2017,1,76.20321667
6391,2,2016_2017,2,104.93915
6392,2,2016_2017,1,51.57606667
6393,2,2016_2017,2,187.2170667
6394,2,2016_2017,2,135.641
6396,2,2016_2017,2,128.3754833
6399,2,2016_2017,1,38.72778333
6400,2,2016_2017,6,495.7614
6401,2,2016_2017,2,130.8303833
6402,2,2016_2017,16,701.3156833
6557,2,2016_2017,1,74.74416667
6559,2,2016_2017,1,83.11436667
6561,2,2016_2017,1,94.39781667
6563,2,2016_2017,1,66.30823333
6569,2,2016_2017,1,94.39781667
6571,2,2016_2017,1,42.66578333
6576,2,2016_2017,2,187.2170667
6580,2,2016_2017,1,94.39781667
6581,2,2016_2017,1,11.28345
6583,2,2016_2017,1,93.15546667
6584,2,2016_2017,1,19.58838333
6592,2,2016_2017,1,93.12533333
6593,2,2016_2017,2,140.2605167
6594,2,2016_2017,1,24.78561667
6595,2,2016_2017,2,190.7021333
6596,2,2016_2017,2,130.20385
6597,2,2016_2017,2,188.2322
6598,2,2016_2017,1,92.39108333
6599,2,2016_2017,1,47.02458333
6601,2,2016_2017,2,100.5369833
6602,2,2016_2017,1,95.84111667
6603,2,2016_2017,1,86.4734
6605,2,2016_2017,1,94.96
6606,2,2016_2017,2,82.27791667
6607,2,2016_2017,1,31.2802
6608,2,2016_2017,2,170.4477
6609,2,2016_2017,23,1129.035583
6610,2,2016_2017,1,93.4822
6613,2,2016_2017,1,93.11415
6614,2,2016_2017,2,187.2924
6615,2,2016_2017,2,187.2924
6616,2,2016_2017,3,146.5861667
6617,2,2016_2017,1,78.64818333
6624,2,2016_2017,1,60.32576667
6628,2,2016_2017,1,36.2601
6629,2,2016_2017,2,187.2924
6646,2,2016_2017,2,187.3342833
6648,2,2016_2017,2,187.3342833
6649,2,2016_2017,2,187.2170667
6654,2,2016_2017,2,187.3342833
6655,2,2016_2017,1,33.54806667
6657,2,2016_2017,2,166.0373
6659,2,2016_2017,1,15.53006667
6662,2,2016_2017,1,95.84111667
6665,2,2016_2017,2,190.0804667
6667,2,2016_2017,2,47.34138333
6669,2,2016_2017,2,180.6569333
6671,2,2016_2017,2,190.0804667
6673,2,2016_2017,2,54.12598333
6675,2,2016_2017,1,82.47585
6685,2,2016_2017,2,180.61495
6690,2,2016_2017,2,167.7768333
6693,2,2016_2017,2,190.0804667
6694,2,2016_2017,2,190.0804667
6695,2,2016_2017,1,19.1859
6697,2,2016_2017,2,152.13685
6699,2,2016_2017,2,168.1160333
6700,2,2016_2017,2,170.2345833
6702,2,2016_2017,1,93.12533333
6703,2,2016_2017,2,21.57453333
6704,2,2016_2017,2,180.9336667
6707,2,2016_2017,1,17.89685
6709,2,2016_2017,1,93.17866667
6710,2,2016_2017,2,83.16965
6711,2,2016_2017,1,93.17866667
6712,2,2016_2017,2,177.40515
6713,2,2016_2017,1,94.39781667
6714,2,2016_2017,1,25.99725
6718,2,2016_2017,2,185.5648833
6719,2,2016_2017,1,67.21868333
6720,2,2016_2017,2,131.0047667
6721,2,2016_2017,2,156.02565
6725,2,2016_2017,1,8.00345
6727,2,2016_2017,2,186.58525
6729,2,2016_2017,1,93.52453333
6731,2,2016_2017,1,93.52453333
6733,2,2016_2017,1,93.52453333
6734,2,2016_2017,1,29.60703333
6735,2,2016_2017,1,10.43098333
6738,2,2016_2017,1,85.38041667
6744,2,2016_2017,1,93.21593333
6751,2,2016_2017,2,176.2140667
6752,2,2016_2017,1,94.65521667
6754,2,2016_2017,2,189.1667833
6755,2,2016_2017,1,94.65521667
6757,2,2016_2017,2,189.1667833
6758,2,2016_2017,1,92.97085
6759,2,2016_2017,2,154.8615667
6761,2,2016_2017,1,31.8795
6762,2,2016_2017,2,102.0441
6763,2,2016_2017,2,146.85555
6764,2,2016_2017,1,94.39781667
6765,2,2016_2017,2,105.5239167
6766,2,2016_2017,2,189.1667833
6768,2,2016_2017,2,146.501
6770,2,2016_2017,2,18.88905
6771,2,2016_2017,2,188.29695
6772,2,2016_2017,2,188.29695
6775,2,2016_2017,2,187.3171
6776,2,2016_2017,1,93.17866667
6777,2,2016_2017,1,28.71448333
6779,2,2016_2017,2,88.14636667
6789,2,2016_2017,2,187.2170667
6791,2,2016_2017,2,189.1667833
6794,2,2016_2017,1,93.13868333
6796,2,2016_2017,1,93.13868333
6797,2,2016_2017,1,68.22403333
6800,2,2016_2017,1,61.5829
6802,2,2016_2017,1,93.13868333
6804,2,2016_2017,1,93.13868333
6805,2,2016_2017,1,93.13868333
6822,2,2016_2017,2,101.6551
6823,2,2016_2017,2,185.5648833
6825,2,2016_2017,1,93.21593333
6826,2,2016_2017,1,92.34895
6828,2,2016_2017,2,187.2881333
6829,2,2016_2017,2,40.98203333
6830,2,2016_2017,1,93.13868333
6832,2,2016_2017,2,187.3342833
6833,2,2016_2017,1,95.84111667
6835,2,2016_2017,1,94.23098333
6837,2,2016_2017,1,94.13843333
6838,2,2016_2017,1,26.4839
6839,2,2016_2017,2,187.2924
6840,2,2016_2017,2,187.2924
6841,2,2016_2017,2,183.7048667
6842,2,2016_2017,2,111.01385
6844,2,2016_2017,1,94.39781667
6846,2,2016_2017,1,59.49571667
6847,2,2016_2017,1,28.08958333
6849,2,2016_2017,15,1060.1393
6852,2,2016_2017,1,31.15431667
6856,2,2016_2017,2,114.0352167
6859,2,2016_2017,2,116.23585
6862,2,2016_2017,1,83.21075
6866,2,2016_2017,1,12.95271667
6867,2,2016_2017,1,96.19593333
6868,2,2016_2017,2,134.53855
6869,2,2016_2017,2,157.8707667
6870,2,2016_2017,2,189.1667833
6872,2,2016_2017,1,93.1033
6875,2,2016_2017,2,101.1787667
6877,2,2016_2017,1,93.28155
6880,2,2016_2017,1,93.1033
6881,2,2016_2017,1,93.11415
6883,2,2016_2017,1,85.8971
6884,2,2016_2017,1,93.13868333
6891,2,2016_2017,2,190.7021333
6895,2,2016_2017,2,188.2322
6899,2,2016_2017,1,70.05456667
6900,2,2016_2017,1,8.003716667
6902,2,2016_2017,1,22.81903333
6903,2,2016_2017,1,56.85405
6906,2,2016_2017,1,14.86891667
6907,2,2016_2017,2,120.1204833
6913,2,2016_2017,2,186.58525
6914,2,2016_2017,1,95.84111667
6922,2,2016_2017,2,185.3792833
6924,2,2016_2017,1,17.08251667
6926,2,2016_2017,1,19.99215
6927,2,2016_2017,1,33.57913333
6928,2,2016_2017,1,92.1398
6929,2,2016_2017,1,63.14433333
6934,2,2016_2017,1,73.24733333
6998,2,2016_2017,14,881.1171667
7005,2,2016_2017,2,182.6986833
7034,2,2016_2017,2,179.8945833
7105,2,2016_2017,1,46.12108333
7161,2,2016_2017,2,187.3342833
7469,2,2016_2017,1,92.07428333
7478,2,2016_2017,1,93.94775
7692,2,2016_2017,2,185.3792833
7781,2,2016_2017,2,134.46825
7904,2,2016_2017,1,7.83775
7907,2,2016_2017,1,93.23948333
7909,2,2016_2017,1,92.34895
8234,2,2016_2017,1,94.39781667
8281,2,2016_2017,1,97.54666667
8440,2,2016_2017,1,58.56066667
8540,2,2016_2017,2,43.36058333
8652,2,2016_2017,1,94.17825
8668,2,2016_2017,2,185.3792833
8697,2,2016_2017,1,93.64173333
8724,2,2016_2017,1,95.12046667
9879,2,2016_2017,1,92.39108333
10488,2,2016_2017,1,75.73461667
10609,2,2016_2017,10,798.5565167
10612,2,2016_2017,2,187.3171
10753,2,2016_2017,1,64.48646667
10755,2,2016_2017,2,177.5415333
10802,2,2016_2017,26,1374.60205
11094,2,2016_2017,15,1006.78805
11501,2,2016_2017,2,87.09783333
11634,2,2016_2017,1,94.23098333
11746,2,2016_2017,2,92.42113333
12789,2,2016_2017,1,55.14555
13107,2,2016_2017,1,77.24655
13599,2,2016_2017,2,42.0164
13730,2,2016_2017,1,93.12533333
15805,2,2016_2017,1,14.84213333
15893,2,2016_2017,1,47.08555
15955,2,2016_2017,2,107.2156667
15959,2,2016_2017,1,45.03785
16000,2,2016_2017,1,24.17641667
16338,2,2016_2017,1,93.12533333
16441,2,2016_2017,1,36.85598333
16539,2,2016_2017,2,189.1667833
18160,2,2016_2017,1,93.94775
18867,2,2016_2017,1,8.333883333
18904,2,2016_2017,1,47.09331667
18925,2,2016_2017,1,93.4822
19396,2,2016_2017,1,92.39108333
19677,2,2016_2017,2,160.4725167
20055,2,2016_2017,32,3001.887083
20253,2,2016_2017,2,122.9424167
21210,2,2016_2017,2,185.5648833
21229,2,2016_2017,1,17.39071667
21399,2,2016_2017,2,101.7588
22041,2,2016_2017,1,17.53321667
22819,2,2016_2017,1,94.65521667
23488,2,2016_2017,1,97.54666667
23747,2,2016_2017,1,24.7555
23785,2,2016_2017,1,50.96225
23800,2,2016_2017,2,73.1877
23806,2,2016_2017,1,93.06071667
23816,2,2016_2017,1,15.82733333
23821,2,2016_2017,1,92.07428333
23931,2,2016_2017,1,78.80636667
23944,2,2016_2017,2,155.8574167
23946,2,2016_2017,1,20.19315
23947,2,2016_2017,2,186.0220333
23948,2,2016_2017,1,93.94775
23950,2,2016_2017,1,47.94015
23991,2,2016_2017,2,186.0220333
23995,2,2016_2017,1,71.88113333
24133,2,2016_2017,1,92.39108333
24144,2,2016_2017,1,78.39735
24162,2,2016_2017,1,93.4822
24173,2,2016_2017,1,93.4822
24263,2,2016_2017,1,33.15643333
24313,2,2016_2017,1,46.0076
24508,2,2016_2017,1,93.4822
24704,2,2016_2017,1,95.84111667
24872,2,2016_2017,1,93.94775
25134,2,2016_2017,1,94.17825
25144,2,2016_2017,2,190.7021333
25351,2,2016_2017,1,75.22638333
25591,2,2016_2017,1,93.4822
25707,2,2016_2017,1,19.39426667
26009,2,2016_2017,1,72.0611
26103,2,2016_2017,1,94.39781667
26248,2,2016_2017,1,21.8348
26387,2,2016_2017,1,69.42275
26553,2,2016_2017,1,92.39108333
26723,2,2016_2017,1,93.1033
26753,2,2016_2017,2,185.3792833
26776,2,2016_2017,1,93.12533333
27243,2,2016_2017,1,70.5719
27305,2,2016_2017,2,186.58525
27318,2,2016_2017,1,46.39665
27341,2,2016_2017,1,24.91465
27346,2,2016_2017,2,145.7825
27558,2,2016_2017,1,93.4822
27563,2,2016_2017,1,92.07428333
27564,2,2016_2017,1,92.07428333
27565,2,2016_2017,2,185.3792833
27566,2,2016_2017,1,30.16461667
27567,2,2016_2017,1,28.99546667
27639,2,2016_2017,1,71.29053333
27656,2,2016_2017,1,45.3665
